"ID","Position","Company","City","State","Skills","Type","Salary"
288.0,"Data Scientist - Saffron AI Solutions","Intel Corporation","Santa Clara","CA"," C++","Expected Salary","146000"
289.0,"Lead Data Scientist","Honeywell","Atlanta","GA"," Strategy","Expected Salary","144000"
290.0,"Senior Data Scientist","Oracle","Broomfield","CO"," Management","Expected Salary","142000"
291.0,"Software Engineer - Applied Data Science","Lithium Technologies","San Francisco","CA"," C++","Expected Salary","172000"
292.0,"Data Scientist (Product)","Spotify","New York","NY"," Statistics","Expected Salary","175000"
293.0,"Senior Data Scientist","Lattice Engines","San Mateo","CA"," C++","Expected Salary","169000"
294.0,"Data Scientist II","Amazon","Seattle","WA"," Statistics","Expected Salary","146000"
295.0,"Data Scientist","Electronic Arts","Redwood City","CA"," Machine Learning","Expected Salary","152000"
296.0,"Data Scientist","Adobe","San Jose","CA"," Databases","Expected Salary","149000"
297.0,"Data Scientist","PlaceIQ","New York","NY"," Python","Expected Salary","142000"
299.0,"Senior Data Scientist","Verizon","Boston","MA"," Matlab","Expected Salary","127000"
300.0,"Senior Data Scientist","Aetna","Boston","MA"," Analytics","Expected Salary","127000"
301.0,"Data Scientist, AWS Apps","Amazon","Palo Alto","CA"," Analytics","Expected Salary","146000"
302.0,"Data Scientist","Intuit","Mountain View","CA"," Databases","Expected Salary","166000"
303.0,"Principal Data Scientist","ADP","Parsippany","NJ"," Management","Expected Salary","163000"
304.0,"Sr Staff Data Scientist","GE","San Ramon","CA"," Analytics","Expected Salary","158000"
305.0,"Data Scientist, Senior","YuMe","Redwood City","CA"," Machine Learning","Expected Salary","148000"
306.0,"Data Scientist","Hulu","Santa Monica","CA"," Data Science","Expected Salary","134000"
307.0,"Lead Data Scientist","Target","Minneapolis","MN"," Matlab","Expected Salary","146000"
308.0,"Principal, Data Scientist","Comcast","Philadelphia","PA"," MapReduce","Expected Salary","144000"
309.0,"Principal, Data Scientist","Comcast","Philadelphia","PA"," MapReduce","Expected Salary","144000"
310.0,"Data Scientist","Move, Inc.","Santa Clara","CA"," Analytics","Expected Salary","118000"
312.0,"Senior Software Engineer - Data Services","Workday","Pleasanton","CA"," Analytics","Expected Salary","159000"
313.0,"Head of Data Science","Provectus","Palo Alto","CA"," Machine Learning","Expected Salary","162000"
314.0,"Principal Data Scientist","Honeywell","Atlanta","GA"," Strategy","Expected Salary","148000"
315.0,"Data Scientist","Akamai Technologies","Cambridge","MA"," Matlab","Expected Salary","144000"
316.0,"Principal Data Scientist","Accenture","San Diego","CA"," C++","Expected Salary","147000"
317.0,"Data Scientist I, Manufacturing Sciences","Biogen Idec","Cambridge","MA"," Relational Databases","Expected Salary","141000"
318.0,"Principal Data Scientist","Realtor.com","Santa Clara","CA"," Statistics","Expected Salary","140000"
319.0,"Data Scientist","Integral Ad Science","New York","NY"," Machine Learning","Expected Salary","134000"
320.0,"Data Scientist","Move, Inc.","Santa Clara","CA"," Data Science","Expected Salary","118000"
321.0,"Senior Data Scientist","Nordstrom","Seattle","WA"," AWS","Expected Salary","155000"
323.0,"Data Scientist","Intuit","Woodland Hills","CA"," SQL","Expected Salary","146000"
324.0,"Data Scientist - Advertising Product and Platforms","Spotify","New York","NY"," Statistics","Expected Salary","146000"
325.0,"Principal, Data Scientist - Digital","Comcast","Philadelphia","PA"," MapReduce","Expected Salary","143000"
326.0,"Senior Software Development Engineer - Data Services","Zillow","Irvine","CA"," Python","Expected Salary","133000"
327.0,"Senior Data Scientist","Aetna","Wellesley","MA"," Data Science","Expected Salary","127000"
328.0,"Senior Data Scientist in San Mateo, CA","Osi Systems","Santa Clara","CA"," Java","Expected Salary","118000"
329.0,"Seeking a Senior Data Scientist in San Mateo, CA","Osi Systems","San Mateo","CA"," Java","Expected Salary","118000"
330.0,"Principal Data Scientist","Salsify","Boston","MA"," Search","Expected Salary","118000"
332.0,"Principal Data Scientist","Capital One","New York","NY"," Relational Databases","Expected Salary","157000"
334.0,"Senior Data Scientist","GE","San Ramon","CA"," Algorithms","Expected Salary","141000"
335.0,"Senior Data Scientist","GE","San Ramon","CA"," Algorithms","Expected Salary","141000"
337.0,"Area Lead, Research Data Science Facilitation","Harvard University","Cambridge","MA"," Statistics","Expected Salary","138000"
338.0,"Senior Software Engineer, Data Science","AppNexus","New York","NY"," C++","Expected Salary","133000"
339.0,"Data Analyst/Data Scientist","Luxoft","Kirkland","WA"," AWS","Expected Salary","115000"
340.0,"Principal Data Scientist (Data Analytics) - Philippines","HGST","Laguna","CA"," Data Science","Expected Salary","117000"
341.0,"Chief Engineer / Data Scientist","Booz Allen Hamilton","McLean","VA"," PHP","Expected Salary","188000"
342.0,"Chief Engineer / Data Scientist","Booz Allen Hamilton","McLean","VA"," PHP","Expected Salary","188000"
343.0,"Head of Data Science","Tubular Labs","Mountain View","CA"," Analytics","Expected Salary","165000"
344.0,"Principal Data Scientist","Capital One","McLean","VA"," Relational Databases","Expected Salary","156000"
345.0,"Lead Data Scientist","Target","Minneapolis","MN"," Algorithms","Expected Salary","146000"
346.0,"Sr Data Scientist","GE","San Ramon","CA"," Management","Expected Salary","141000"
347.0,"Sr Data Scientist","GE","San Ramon","CA"," Management","Expected Salary","141000"
348.0,"Data Analyst","Zillow","Seattle","WA"," Data Science","Expected Salary","129000"
349.0,"Data Scientist","Integral Ad Science","New York","NY"," Data Science","Expected Salary","134000"
350.0,"Senior Data Scientist - Twin...","Unitedhealth Group","Boston","MA"," Scala","Expected Salary","115000"
353.0,"Lead Data Scientist - Telecom","Nielsen","San Francisco","CA"," Data Science","Expected Salary","163000"
354.0,"Lead Data Scientist - Telecom","Nielsen","San Francisco","CA"," Data Science","Expected Salary","163000"
355.0,"Principal AI/Data Scientist","Cross Creek Systems","San Jose","CA"," C++","Expected Salary","131000"
356.0,"Principal AI/Data Scientist","Cross Creek Systems","San Jose","CA"," C++","Expected Salary","131000"
357.0,"Senior Data Scientist or Researcher","Inspur","Bellevue","WA"," Scala","Expected Salary","111000"
358.0,"Senior Data Scientist -...","Unitedhealth Group","Boston","MA"," Deep Learning","Expected Salary","115000"
359.0,"Sr Data Scientist","Aetna","Wellesley","MA"," Analytics","Expected Salary","112000"
361.0,"Chief Data Scientist","Booz Allen Hamilton","McLean","VA"," Data Science","Expected Salary","188000"
362.0,"Principal Scientist, Data Science, Sequencing","Roche","Santa Clara","CA"," Data Science","Expected Salary","171000"
363.0,"Senior Manager, Data Science","GE FABBRI","San Ramon","CA"," Architectures","Expected Salary","172000"
364.0,"Data Science Manager","Nordstrom","Seattle","WA"," Data Science","Expected Salary","153000"
365.0,"Senior Manager- Data Science (Digital)","Capital One","New York","NY"," Relational Databases","Expected Salary","158000"
366.0,"Senior Software Engineer - Data Infrastructure","Ticketfly","San Francisco","CA"," Search","Expected Salary","140000"
367.0,"Senior Data Scientist","Celgene","Seattle","WA"," LAMP","Expected Salary","138000"
368.0,"Senior Data Scientist","Celgene","Seattle","WA"," LAMP","Expected Salary","138000"
369.0,"NLP PRINCIPAL DATA SCIENTIST, WORLD-CLASS CONSULTANCY ROLE","Harnham","Boston","MA"," Analytics","Expected Salary","132000"
370.0,"Data Science Analyst","Adobe","San Jose","CA"," Machine Learning","Expected Salary","125000"
371.0,"Chief Data Scientist - Consulting","Harnham","New York","NY"," Analytics","Expected Salary","183000"
372.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA"," Databases","Expected Salary","153000"
373.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA"," Databases","Expected Salary","153000"
374.0,"Commissions Data Analyst - local Bay Area candidates only","Imperva","Redwood City","CA"," Leadership","Expected Salary","140000"
375.0,"Manager, Data Scientist","Pfizer","Cambridge","MA"," Scala","Expected Salary","143000"
376.0,"Manager, Data Scientist","Pfizer","Cambridge","MA"," Scala","Expected Salary","143000"
377.0,"Data Scientist","Rapid7","Boston","MA"," Machine Learning","Expected Salary","137000"
378.0,"Data Analyst, Metrology","Tesla Motors","Fremont","CA"," Statistics","Expected Salary","119000"
379.0,"Senior Data Scientist","Verizon","Basking Ridge","NJ"," Matlab","Expected Salary","119000"
380.0,"Senior Data Scientist","Verizon","Piscataway","NJ"," Data Science","Expected Salary","118000"
381.0,"Sr Staff Data Scientist","GE","Boston","MA"," Analytics","Expected Salary","145000"
382.0,"Sr Staff Data Scientist","GE","Boston","MA"," Analytics","Expected Salary","145000"
383.0,"Sr Data Scientist","Wells Fargo","San Francisco","CA"," Data Science","Expected Salary","130000"
384.0,"Sr Data Scientist","Wells Fargo","Concord","CA"," Data Science","Expected Salary","130000"
385.0,"Senior Modeling Analyst / Data Scientist","Nomis Solutions","San Bruno","CA"," Statistics","Expected Salary","112000"
386.0,"Senior Modeling Analyst / Data Scientist","Nomis Solutions","San Bruno","CA"," Statistics","Expected Salary","112000"
387.0,"Data Scientist","TiVo","Boston","MA"," Data Science","Expected Salary","116000"
388.0,"Statistician/Data Scientist - Multiple Levels","OGSystems","Springfield","VA"," Matlab","Expected Salary","124000"
389.0,"Statistician/Data Scientist - Multiple Levels","OGSystems","Springfield","VA"," Matlab","Expected Salary","124000"
1.0,"Head of SBG Data Science Engineering","Intuit","Mountain View","CA"," Databases","Expected Salary","338000"
2.0,"Principal Lead Data Scientist","Akamai Technologies","Santa Clara","CA"," Ruby","Expected Salary","317000"
3.0,"Principal Lead Data Scientist","Akamai Technologies","Santa Clara","CA"," Python","Expected Salary","317000"
4.0,"Director, Data Scientist","Dropbox","San Francisco","CA"," Analytics","Expected Salary","289000"
5.0,"Principal Data Scientist","Microsoft","Bellevue","WA"," C++","Expected Salary","289000"
6.0,"Principal Data Scientist","Microsoft","Redmond","WA"," Data Science","Expected Salary","287000"
8.0,"Principal Data Science Engineer","OpenTable","San Francisco","CA"," ETL","Expected Salary","255000"
10.0,"Principal Data Scientist (Fraud Protection)","Coupang","Palo Alto","CA"," SQL","Expected Salary","265000"
14.0,"Principal Data Science Engineer","Salesforce","San Francisco","CA"," Machine Learning","Expected Salary","255000"
15.0,"Lead Data Scientist","Salesforce","San Francisco","CA"," C++","Expected Salary","257000"
16.0,"Senior Software Engineer - Bing Data and Services Infrastructure","Microsoft","Sunnyvale","CA"," Analytics","Expected Salary","252000"
17.0,"Technical Program Manager - Data Science","Amazon","Seattle","WA"," MapReduce","Expected Salary","225000"
18.0,"Senior Data Scientist","Microsoft","Redmond","WA"," C++","Expected Salary","232000"
19.0,"Senior Data Scientist","OpenTable","San Francisco","CA"," C++","Expected Salary","216000"
20.0,"VP, Engineering and Data Science","ShareThis","Palo Alto","CA"," Strategy","Expected Salary","176000"
21.0,"Manager of Data Science","Yelp","San Francisco","CA"," Statistics","Expected Salary","278000"
22.0,"Principal Data Scientist","Salesforce","San Francisco","CA"," SQL","Expected Salary","256000"
23.0,"Data Scientist / Quantitative Analyst Technical Lead, YouTube","Google","San Bruno","CA"," SQL","Expected Salary","241000"
24.0,"Data Scientist / Quantitative Analyst Technical Lead, YouTube","Google","Mountain View","CA"," SQL","Expected Salary","241000"
25.0,"Senior/Principal Data Scientist","Fitbit","San Francisco","CA"," SQL","Expected Salary","244000"
26.0,"Principal Data Scientist Architect","SAP","Palo Alto","CA"," Management","Expected Salary","243000"
27.0,"Senior Data Scientist","Microsoft","Bellevue","WA"," C++","Expected Salary","232000"
28.0,"Senior Software Engineer - Data Engineer","Microsoft","Redmond","WA"," Analytics","Expected Salary","227000"
29.0,"Sr. Data Scientist (Computer Vision)","Coupang","Seattle","WA"," C++","Expected Salary","211000"
30.0,"Lead Data Scientist","Glassdoor","Mill Valley","CA"," Strategy","Expected Salary","178000"
31.0,"Director","","Vienna","VA"," Scala","Expected Salary","285000"
34.0,"Senior Data Scientist","Microsoft","Redmond","WA"," C","Expected Salary","232000"
35.0,"Senior Data Scientist","Microsoft","Redmond","WA"," Data Science","Expected Salary","230000"
36.0,"Product Analytics Lead, Data Science","Google","Seattle","WA"," Data Science","Expected Salary","225000"
37.0,"Product Analytics Lead, Data Science","Google","Mountain View","CA"," Data Science","Expected Salary","225000"
38.0,"Product Analytics Lead, Data Science","Google","San Bruno","CA"," Data Science","Expected Salary","225000"
39.0,"Data Scientist","Microsoft","Bellevue","WA"," C++","Expected Salary","217000"
40.0,"Data Scientist","Coupang","Palo Alto","CA"," AWS","Expected Salary","198000"
41.0,"Data Scientist, Population and Survey Sciences","Facebook","Menlo Park","CA"," SQL","Expected Salary","226000"
44.0,"Research Lead / Data Scientist","Spotify","New York","NY"," Data Science","Expected Salary","250000"
45.0,"Senior Data Scientist","","Redmond","WA"," SQL","Expected Salary","232000"
46.0,"Data Scientist, Infrastructure","Facebook","Menlo Park","CA"," Data Science","Expected Salary","207000"
47.0,"Data Science Program Manager","Microsoft","Redmond","WA"," Data Science","Expected Salary","227000"
48.0,"Data Scientist- Consumer Insights","Facebook","Menlo Park","CA"," Strategy","Expected Salary","198000"
49.0,"Lead Data Scientist","Target","Sunnyvale","CA"," Machine Learning","Expected Salary","211000"
50.0,"Data Scientist","Dropbox","San Francisco","CA"," Statistics","Expected Salary","193000"
52.0,"Data Scientist","Facebook","Menlo Park","CA"," Search","Expected Salary","226000"
53.0,"Software Engineer II- Data Science","Microsoft","Redmond","WA"," Data Science","Expected Salary","230000"
54.0,"Data Scientist II","Microsoft","Redmond","WA"," Data Science","Expected Salary","217000"
55.0,"DATA SCIENTIST II","Microsoft","Bellevue","WA"," SQL","Expected Salary","209000"
57.0,"Principal Data Scientist","RichRelevance","San Francisco","CA"," Leadership","Expected Salary","206000"
58.0,"Senior Software Engineer - Data Infrastructure","Rocket Fuel","Redwood City","CA"," C++","Expected Salary","195000"
59.0,"Senior Software Engineer - Data Infrastructure","Rocket Fuel","Redwood City","CA"," C++","Expected Salary","195000"
60.0,"Principal Distinguished Data Scientist","Ancestry","San Francisco","CA"," MapReduce","Expected Salary","193000"
62.0,"Data Science Manager - Seattle","Uber","Seattle","WA"," Go","Expected Salary","277000"
